CustomerID,Segment,Recency,Frequency,Monetary,Product_Variety,Avg_Days_Between_Purchases,Is_UK,Country
16835.0,Occasional / At Risk,128,2,133.15,7,40.833333333333336,1,United Kingdom
16836.0,Occasional / At Risk,40,2,175.55,10,8.555555555555555,1,United Kingdom
16837.0,Champions (VIP),31,9,2083.25,101,1.671875,1,United Kingdom
16838.0,Occasional / At Risk,197,2,353.9,20,4.55,1,United Kingdom
16839.0,Champions (VIP),9,29,3731.29,78,2.5785714285714287,1,United Kingdom
16841.0,Loyal Customers,37,6,1692.7,89,2.51,1,United Kingdom
16842.0,Loyal Customers,101,3,935.49,38,3.811320754716981,1,United Kingdom
16843.0,Champions (VIP),43,16,7099.72,177,1.0326086956521738,1,United Kingdom
16846.0,Hibernating,50,1,197.82,10,0.0,1,United Kingdom
16847.0,Hibernating,43,1,176.94,11,0.0,1,United Kingdom
16848.0,Hibernating,53,1,281.42,14,0.0,1,United Kingdom
16849.0,Lost / Low Value,187,1,84.77,6,0.0,1,United Kingdom
16850.0,Hibernating,334,1,317.29,18,0.0,1,United Kingdom
16851.0,Loyal Customers,4,3,322.28999999999996,16,2.611111111111111,1,United Kingdom
16852.0,Occasional / At Risk,10,2,70.96000000000001,6,33.2,1,United Kingdom
16855.0,Hibernating,24,2,285.8,16,1.3333333333333333,1,United Kingdom
16856.0,Lost / Low Value,15,1,35.400000000000006,2,0.0,1,United Kingdom
16858.0,Lost / Low Value,369,1,320.04,7,0.0,1,United Kingdom
16859.0,Loyal Customers,145,2,587.63,41,2.7857142857142856,1,United Kingdom
16861.0,Occasional / At Risk,60,2,112.80000000000001,4,33.0,1,United Kingdom
16863.0,Occasional / At Risk,31,2,438.88,23,14.565217391304348,1,United Kingdom
16866.0,Occasional / At Risk,141,3,108.24000000000001,7,3.0,1,United Kingdom
16869.0,Loyal Customers,23,4,690.79,104,1.3304347826086957,1,United Kingdom
16871.0,Loyal Customers,22,6,2267.2400000000002,113,2.1196581196581197,1,United Kingdom
16873.0,Champions (VIP),5,6,5218.74,149,1.5384615384615385,1,United Kingdom
16875.0,Loyal Customers,67,5,1643.83,80,2.9565217391304346,1,United Kingdom
16877.0,Loyal Customers,12,6,772.77,106,1.3154362416107384,1,United Kingdom
16878.0,Lost / Low Value,84,1,13.3,3,0.0,1,United Kingdom
16880.0,Loyal Customers,31,7,809.37,97,1.213740458015267,1,United Kingdom
16882.0,Occasional / At Risk,67,3,529.47,34,7.606060606060606,1,United Kingdom
16883.0,Occasional / At Risk,187,2,208.78,29,5.935483870967742,1,United Kingdom
16884.0,Hibernating,38,2,399.96,25,0.0,1,United Kingdom
16885.0,Loyal Customers,15,3,326.26,71,4.170731707317073,1,United Kingdom
16887.0,Hibernating,35,1,167.58,33,0.0,1,United Kingdom
16889.0,Loyal Customers,195,3,1273.84,99,1.2033898305084745,1,United Kingdom
16891.0,Champions (VIP),2,5,615.9300000000001,157,2.138728323699422,1,United Kingdom
16892.0,Loyal Customers,1,5,367.99,77,2.1666666666666665,1,United Kingdom
16893.0,Hibernating,367,1,126.03,42,0.0,1,United Kingdom
16895.0,Hibernating,65,1,175.12,54,0.0,1,United Kingdom
16897.0,Hibernating,299,2,154.23000000000002,25,0.5833333333333334,1,United Kingdom
16898.0,Loyal Customers,26,3,441.54,145,2.28,1,United Kingdom
16899.0,Loyal Customers,8,6,811.56,68,3.4607843137254903,1,United Kingdom
16900.0,Loyal Customers,20,2,748.95,70,0.6285714285714286,1,United Kingdom
16902.0,Hibernating,116,1,1094.69,35,0.0,1,United Kingdom
16903.0,Hibernating,29,1,326.8,46,0.0,1,United Kingdom
16904.0,Champions (VIP),4,14,2624.73,345,0.6029900332225914,1,United Kingdom
16905.0,Champions (VIP),5,7,2036.51,101,2.2732919254658386,1,United Kingdom
16906.0,Loyal Customers,82,4,332.58000000000004,67,2.2266666666666666,1,United Kingdom
16907.0,Loyal Customers,29,5,733.21,79,2.7096774193548385,1,United Kingdom
16909.0,Hibernating,72,1,213.72,13,0.0,1,United Kingdom
16910.0,Champions (VIP),4,8,1136.41,296,0.17159763313609466,1,United Kingdom
16912.0,Champions (VIP),29,11,1691.08,72,3.933333333333333,1,United Kingdom
16913.0,Lost / Low Value,290,1,53.44,7,0.0,1,United Kingdom
16914.0,Hibernating,36,1,113.86,22,0.0,1,United Kingdom
16915.0,Occasional / At Risk,9,5,305.63,33,6.682926829268292,1,United Kingdom
16916.0,Loyal Customers,24,2,498.18,121,2.748031496062992,1,United Kingdom
16917.0,Lost / Low Value,277,1,121.9,5,0.0,1,United Kingdom
16918.0,Loyal Customers,50,6,923.52,91,2.2333333333333334,1,United Kingdom
16919.0,Loyal Customers,156,11,1592.8,124,0.8,1,United Kingdom
16921.0,Hibernating,61,1,145.93,49,0.0,1,United Kingdom
16923.0,Champions (VIP),12,17,5265.91,283,0.6375227686703097,1,United Kingdom
16924.0,Loyal Customers,21,3,681.39,62,0.863013698630137,1,United Kingdom
16926.0,Lost / Low Value,371,1,33.45,4,0.0,1,United Kingdom
16927.0,Occasional / At Risk,276,2,139.85,4,28.333333333333332,1,United Kingdom
16928.0,Champions (VIP),80,17,1867.22,59,1.6368715083798884,1,United Kingdom
16929.0,Champions (VIP),4,7,1211.81,50,2.1714285714285713,1,United Kingdom
16930.0,Loyal Customers,26,3,292.17,44,0.8571428571428571,1,United Kingdom
16931.0,Champions (VIP),5,21,4190.9,428,0.4287396937573616,1,United Kingdom
16932.0,Hibernating,53,1,133.73000000000002,42,0.0,1,United Kingdom
16933.0,Loyal Customers,1,2,452.36,36,6.4324324324324325,1,United Kingdom
16934.0,Hibernating,55,2,786.38,53,0.0,1,United Kingdom
16936.0,Hibernating,26,1,246.11,54,0.0,1,United Kingdom
16938.0,Champions (VIP),9,4,1712.49,201,1.3513513513513513,1,United Kingdom
16940.0,Loyal Customers,52,3,2879.89,218,0.8061224489795918,1,United Kingdom
16942.0,Champions (VIP),13,9,1504.19,143,0.8669354838709677,1,United Kingdom
16943.0,Occasional / At Risk,212,3,431.18,14,5.095238095238095,1,United Kingdom
16945.0,Champions (VIP),22,19,4126.04,129,1.4100418410041842,1,United Kingdom
16947.0,Hibernating,236,1,339.48,18,0.0,1,United Kingdom
16948.0,Occasional / At Risk,139,3,212.9,11,17.0,1,United Kingdom
16949.0,Loyal Customers,4,6,674.72,49,6.137254901960785,1,United Kingdom
16950.0,Occasional / At Risk,57,3,741.3000000000001,30,10.03225806451613,1,United Kingdom
16951.0,Loyal Customers,135,3,1125.06,67,2.207792207792208,1,United Kingdom
16952.0,Lost / Low Value,109,2,101.75999999999999,10,0.0,1,United Kingdom
16953.0,Lost / Low Value,30,1,20.8,1,0.0,1,United Kingdom
16954.0,Champions (VIP),1,7,1026.71,35,9.447368421052632,1,United Kingdom
16955.0,Occasional / At Risk,185,4,373.87,12,10.5,1,United Kingdom
16956.0,Hibernating,18,1,225.04,14,0.0,1,United Kingdom
16957.0,Hibernating,239,2,376.84000000000003,14,3.0,1,United Kingdom
16959.0,Lost / Low Value,87,1,117.35000000000001,7,0.0,1,United Kingdom
16960.0,Loyal Customers,39,3,486.65000000000003,89,2.2061855670103094,1,United Kingdom
16961.0,Hibernating,116,1,234.17,14,0.0,1,United Kingdom
16963.0,Lost / Low Value,187,1,110.55000000000001,7,0.0,1,United Kingdom
16965.0,Hibernating,227,1,117.4,21,0.0,1,United Kingdom
16966.0,Occasional / At Risk,45,2,116.05,2,98.0,1,United Kingdom
16967.0,Hibernating,189,1,305.09999999999997,20,0.0,1,United Kingdom
16968.0,Loyal Customers,4,2,370.73,27,3.9615384615384617,1,United Kingdom
16969.0,Loyal Customers,39,3,522.2,35,4.470588235294118,1,United Kingdom
16971.0,Hibernating,38,1,116.21,29,0.0,1,United Kingdom
16978.0,Hibernating,78,1,294.43,35,0.0,1,United Kingdom
16979.0,Loyal Customers,4,6,1137.33,50,4.59375,1,United Kingdom
16980.0,Hibernating,255,2,738.51,66,0.48,1,United Kingdom
16982.0,Hibernating,61,1,384.06,22,0.0,1,United Kingdom
16983.0,Champions (VIP),13,7,1529.87,100,2.8333333333333335,1,United Kingdom
16984.0,Loyal Customers,88,2,2944.9,290,0.12804878048780488,1,United Kingdom
16985.0,Champions (VIP),17,9,3875.84,52,3.479591836734694,1,United Kingdom
16986.0,Lost / Low Value,30,1,20.8,1,0.0,1,United Kingdom
16987.0,Champions (VIP),3,6,879.6,59,2.2954545454545454,1,United Kingdom
16988.0,Lost / Low Value,5,1,67.87,4,0.0,1,United Kingdom
16989.0,Occasional / At Risk,7,3,110.54999999999998,1,45.5,1,United Kingdom
16992.0,Loyal Customers,11,5,1302.16,70,3.6052631578947367,1,United Kingdom
16996.0,Occasional / At Risk,30,6,1335.2800000000002,13,9.5,1,United Kingdom
16997.0,Occasional / At Risk,288,2,117.0,5,5.25,1,United Kingdom
16998.0,Occasional / At Risk,150,3,105.4,1,77.5,1,United Kingdom
16999.0,Occasional / At Risk,23,2,289.92,19,2.55,1,United Kingdom
17001.0,Champions (VIP),1,11,3317.16,62,2.4689655172413794,1,United Kingdom
17002.0,Occasional / At Risk,86,3,801.3,33,6.029411764705882,1,United Kingdom
17004.0,Loyal Customers,46,2,665.64,29,1.393939393939394,1,United Kingdom
17006.0,Loyal Customers,5,4,703.9300000000001,33,1.8205128205128205,1,United Kingdom
17007.0,Loyal Customers,51,6,675.91,40,7.675,1,United Kingdom
17010.0,Hibernating,18,1,171.96,10,0.0,1,United Kingdom
17011.0,Hibernating,30,1,270.9,15,0.0,1,United Kingdom
17014.0,Loyal Customers,8,3,484.98,59,0.8656716417910447,1,United Kingdom
17015.0,Loyal Customers,29,3,1743.84,176,0.7584541062801933,1,United Kingdom
17017.0,Champions (VIP),3,19,5224.44,81,1.9576719576719577,1,United Kingdom
17018.0,Occasional / At Risk,41,2,748.5,12,23.75,1,United Kingdom
17019.0,Loyal Customers,11,4,1115.28,158,1.6527777777777777,1,United Kingdom
17022.0,Lost / Low Value,31,1,71.0,7,0.0,1,United Kingdom
17024.0,Occasional / At Risk,45,3,95.85,2,56.0,1,United Kingdom
17025.0,Occasional / At Risk,61,3,236.45,7,52.166666666666664,1,United Kingdom
17026.0,Lost / Low Value,370,1,20.4,2,0.0,1,United Kingdom
17027.0,Loyal Customers,79,6,818.26,103,1.707142857142857,1,United Kingdom
17030.0,Lost / Low Value,64,1,115.95,9,0.0,1,United Kingdom
17031.0,Occasional / At Risk,12,2,317.95,18,7.15,1,United Kingdom
17033.0,Occasional / At Risk,86,3,617.76,21,13.0,1,United Kingdom
17034.0,Occasional / At Risk,16,3,585.07,21,12.318181818181818,1,United Kingdom
17035.0,Hibernating,246,2,347.08,22,3.0,1,United Kingdom
17037.0,Hibernating,88,1,1182.32,70,0.0,1,United Kingdom
17038.0,Hibernating,30,1,88.25,19,0.0,1,United Kingdom
17040.0,Lost / Low Value,138,1,159.78,12,0.0,1,United Kingdom
17041.0,Loyal Customers,27,3,954.57,56,5.301587301587301,1,United Kingdom
17042.0,Loyal Customers,3,5,959.68,68,2.752808988764045,1,United Kingdom
17043.0,Loyal Customers,32,4,1144.98,83,2.819277108433735,1,United Kingdom
17045.0,Hibernating,113,2,210.24,18,2.388888888888889,1,United Kingdom
17046.0,Hibernating,157,1,248.6,14,0.0,1,United Kingdom
17047.0,Loyal Customers,85,3,882.9,49,2.3076923076923075,1,United Kingdom
17048.0,Loyal Customers,118,3,772.25,36,5.783783783783784,1,United Kingdom
17049.0,Champions (VIP),3,9,4300.39,169,1.0622568093385214,1,United Kingdom
17050.0,Loyal Customers,96,6,2640.84,148,0.7328519855595668,1,United Kingdom
17051.0,Hibernating,194,1,230.94,39,0.0,1,United Kingdom
17052.0,Hibernating,28,1,350.08,70,0.0,1,United Kingdom
17053.0,Hibernating,131,1,373.08000000000004,11,0.0,1,United Kingdom
17054.0,Loyal Customers,28,5,795.28,45,4.09433962264151,1,United Kingdom
17058.0,Loyal Customers,82,3,965.54,46,2.981132075471698,1,United Kingdom
17059.0,Champions (VIP),30,5,2549.16,269,0.7112970711297071,1,United Kingdom
17060.0,Lost / Low Value,266,1,50.400000000000006,3,0.0,1,United Kingdom
17061.0,Loyal Customers,74,7,1653.0,34,3.18,1,United Kingdom
17062.0,Hibernating,314,4,488.0,49,0.875,1,United Kingdom
17063.0,Loyal Customers,21,7,1276.7,61,3.7746478873239435,1,United Kingdom
17064.0,Loyal Customers,59,3,681.3000000000001,47,4.981481481481482,1,United Kingdom
17068.0,Champions (VIP),12,21,4232.74,109,1.249122807017544,1,United Kingdom
17069.0,Champions (VIP),28,9,2422.9500000000003,101,2.6538461538461537,1,United Kingdom
17070.0,Hibernating,114,1,284.34,61,0.0,1,United Kingdom
17071.0,Champions (VIP),28,9,1836.0800000000002,88,2.5089285714285716,1,United Kingdom
17073.0,Loyal Customers,18,4,1141.77,124,0.6174496644295302,1,United Kingdom
17075.0,Loyal Customers,18,4,624.52,52,4.6875,1,United Kingdom
17076.0,Occasional / At Risk,36,3,386.9599999999999,11,27.333333333333332,1,United Kingdom
17078.0,Hibernating,36,2,259.94,18,0.0,1,United Kingdom
17079.0,Lost / Low Value,78,1,118.80000000000001,2,0.0,1,United Kingdom
17080.0,Lost / Low Value,22,1,125.39999999999999,5,0.0,1,United Kingdom
17081.0,Hibernating,25,2,210.51,49,0.38181818181818183,1,United Kingdom
17082.0,Loyal Customers,33,2,1408.1,63,4.1911764705882355,1,United Kingdom
17083.0,Loyal Customers,109,3,1219.0,23,4.217391304347826,1,United Kingdom
17084.0,Loyal Customers,35,2,2101.58,125,0.0,1,United Kingdom
17085.0,Loyal Customers,123,5,1366.7,104,1.3895348837209303,1,United Kingdom
17086.0,Champions (VIP),7,6,1307.9,64,0.717948717948718,1,United Kingdom
17088.0,Loyal Customers,28,4,1651.6100000000001,84,2.25,1,United Kingdom
17090.0,Loyal Customers,4,5,1346.74,39,6.862745098039215,1,United Kingdom
17091.0,Champions (VIP),3,9,3421.37,103,2.085714285714286,1,United Kingdom
17092.0,Loyal Customers,50,4,1634.44,94,1.9401709401709402,1,United Kingdom
17094.0,Hibernating,322,1,254.3,13,0.0,1,United Kingdom
17095.0,Loyal Customers,23,3,1184.91,64,4.656716417910448,1,United Kingdom
17096.0,Loyal Customers,15,4,771.84,38,6.473684210526316,1,United Kingdom
17097.0,Champions (VIP),2,8,799.72,146,1.8059701492537314,0,Spain
17100.0,Loyal Customers,18,2,948.34,64,0.0,1,United Kingdom
17101.0,Loyal Customers,30,3,1067.18,25,4.515151515151516,1,United Kingdom
17105.0,Loyal Customers,159,2,560.98,72,1.8148148148148149,1,United Kingdom
17107.0,Champions (VIP),33,6,7826.28,243,0.660377358490566,1,United Kingdom
17109.0,Loyal Customers,29,6,812.95,102,1.8454545454545455,1,United Kingdom
17110.0,Lost / Low Value,165,1,76.1,8,0.0,1,United Kingdom
17111.0,Hibernating,47,1,183.39000000000001,25,0.0,1,United Kingdom
17114.0,Loyal Customers,6,8,434.67,61,3.7386363636363638,1,United Kingdom
17115.0,Occasional / At Risk,8,3,563.7,23,8.333333333333334,1,United Kingdom
17117.0,Lost / Low Value,288,1,73.35,6,0.0,1,United Kingdom
17118.0,Lost / Low Value,318,1,157.02,10,0.0,1,United Kingdom
17119.0,Loyal Customers,3,2,477.79,28,2.074074074074074,1,United Kingdom
17120.0,Hibernating,233,1,222.96,14,0.0,1,United Kingdom
17122.0,Lost / Low Value,119,1,138.32,7,0.0,1,United Kingdom
17123.0,Lost / Low Value,162,1,263.7,8,0.0,1,United Kingdom
17124.0,Hibernating,185,1,262.44,28,0.0,1,United Kingdom
17125.0,Hibernating,50,1,158.78,27,0.0,1,United Kingdom
17126.0,Loyal Customers,152,5,917.16,179,0.8786610878661087,1,United Kingdom
17128.0,Lost / Low Value,335,1,131.59,11,0.0,1,United Kingdom
17131.0,Loyal Customers,5,4,1839.1200000000001,70,0.6086956521739131,1,United Kingdom
17133.0,Occasional / At Risk,16,3,32.400000000000006,2,125.5,1,United Kingdom
17134.0,Occasional / At Risk,107,2,232.35000000000002,11,13.166666666666666,1,United Kingdom
17135.0,Occasional / At Risk,16,5,635.77,26,9.86111111111111,1,United Kingdom
17138.0,Hibernating,276,1,288.3,18,0.0,1,United Kingdom
17139.0,Champions (VIP),16,12,7840.87,272,0.6876574307304786,1,United Kingdom
17140.0,Lost / Low Value,247,1,115.42,12,0.0,1,United Kingdom
17142.0,Lost / Low Value,239,1,119.7,6,0.0,1,United Kingdom
17144.0,Loyal Customers,1,2,537.1800000000001,25,2.9642857142857144,1,United Kingdom
17146.0,Occasional / At Risk,263,2,400.98,23,4.130434782608695,1,United Kingdom
17147.0,Loyal Customers,23,4,1270.07,61,4.128571428571429,1,United Kingdom
17148.0,Lost / Low Value,52,1,124.88,9,0.0,1,United Kingdom
17152.0,Occasional / At Risk,195,3,408.8,8,7.666666666666667,1,United Kingdom
17153.0,Hibernating,24,1,213.78,14,0.0,1,United Kingdom
17154.0,Hibernating,75,1,299.1,21,0.0,1,United Kingdom
17155.0,Occasional / At Risk,18,2,78.2,14,12.307692307692308,1,United Kingdom
17157.0,Occasional / At Risk,8,2,319.0,11,14.083333333333334,1,United Kingdom
17158.0,Loyal Customers,32,3,954.77,44,6.431372549019608,1,United Kingdom
17159.0,Loyal Customers,22,3,1436.45,91,1.5789473684210527,1,United Kingdom
17160.0,Champions (VIP),31,6,3356.97,108,0.958904109589041,1,United Kingdom
17162.0,Loyal Customers,29,10,1293.26,64,3.551282051282051,1,United Kingdom
17163.0,Occasional / At Risk,22,2,293.1,3,14.25,1,United Kingdom
17164.0,Loyal Customers,33,7,2336.2,86,1.7591240875912408,1,United Kingdom
17165.0,Lost / Low Value,284,1,122.88,8,0.0,1,United Kingdom
17166.0,Occasional / At Risk,39,2,206.34,11,15.0,1,United Kingdom
17169.0,Loyal Customers,58,2,751.76,47,2.625,1,United Kingdom
17171.0,Hibernating,289,1,199.41,15,0.0,1,United Kingdom
17172.0,Hibernating,79,1,224.28,10,0.0,1,United Kingdom
17173.0,Champions (VIP),5,8,3226.9,34,1.6153846153846154,1,United Kingdom
17174.0,Lost / Low Value,218,1,59.9,4,0.0,1,United Kingdom
17175.0,Loyal Customers,44,4,968.98,36,5.142857142857143,1,United Kingdom
17176.0,Hibernating,202,1,208.03,13,0.0,1,United Kingdom
17179.0,Loyal Customers,178,3,701.84,55,2.3461538461538463,1,United Kingdom
17180.0,Loyal Customers,56,4,661.06,84,2.2413793103448274,1,United Kingdom
17181.0,Lost / Low Value,57,1,44.6,18,0.0,1,United Kingdom
17183.0,Loyal Customers,8,6,2326.41,35,1.8148148148148149,1,United Kingdom
17187.0,Lost / Low Value,227,1,114.35,7,0.0,1,United Kingdom
17188.0,Loyal Customers,11,7,1430.71,56,5.4,1,United Kingdom
17189.0,Occasional / At Risk,106,2,264.9,48,4.773584905660377,1,United Kingdom
17190.0,Hibernating,59,1,228.74,17,0.0,1,United Kingdom
17191.0,Champions (VIP),28,7,1795.56,154,1.5315315315315314,1,United Kingdom
17193.0,Occasional / At Risk,36,7,1088.8600000000001,9,6.409090909090909,1,United Kingdom
17194.0,Lost / Low Value,361,1,70.28,20,0.0,1,United Kingdom
17197.0,Hibernating,30,1,463.81,20,0.0,1,United Kingdom
17198.0,Loyal Customers,24,3,354.97,74,4.405063291139241,1,United Kingdom
17201.0,Hibernating,54,1,155.07999999999998,35,0.0,1,United Kingdom
17203.0,Loyal Customers,36,6,899.04,90,0.22522522522522523,1,United Kingdom
17204.0,Loyal Customers,175,4,1091.3600000000001,36,2.0,1,United Kingdom
17205.0,Lost / Low Value,54,1,20.5,2,0.0,1,United Kingdom
17206.0,Lost / Low Value,53,1,204.24,7,0.0,1,United Kingdom
17211.0,Champions (VIP),27,8,1798.93,130,1.9488636363636365,1,United Kingdom
17212.0,Lost / Low Value,253,1,3.95,1,0.0,1,United Kingdom
17213.0,Loyal Customers,40,7,2176.2000000000003,73,2.608,1,United Kingdom
17214.0,Loyal Customers,60,6,720.07,64,3.6463414634146343,1,United Kingdom
17217.0,Lost / Low Value,234,1,97.6,8,0.0,1,United Kingdom
17218.0,Champions (VIP),4,10,1554.88,134,1.4796747967479675,1,United Kingdom
17219.0,Hibernating,32,1,105.98,23,0.0,1,United Kingdom
17220.0,Champions (VIP),24,14,2785.73,288,0.7692307692307693,1,United Kingdom
17221.0,Loyal Customers,7,2,245.66,57,0.4915254237288136,1,United Kingdom
17222.0,Hibernating,65,1,273.0,26,0.0,1,United Kingdom
17223.0,Hibernating,310,2,225.09,36,1.4871794871794872,1,United Kingdom
17226.0,Hibernating,309,1,148.99,16,0.0,1,United Kingdom
17227.0,Occasional / At Risk,19,6,369.86,24,9.45945945945946,1,United Kingdom
17228.0,Champions (VIP),16,8,1798.95,134,1.785,1,United Kingdom
17229.0,Hibernating,96,2,308.81,38,1.0222222222222221,1,United Kingdom
17230.0,Loyal Customers,264,6,1514.0,34,2.4358974358974357,1,United Kingdom
17231.0,Champions (VIP),12,10,2636.2200000000003,267,0.709349593495935,1,United Kingdom
17232.0,Loyal Customers,3,2,417.77,30,0.35294117647058826,1,United Kingdom
17233.0,Hibernating,35,1,131.07,22,0.0,1,United Kingdom
17234.0,Lost / Low Value,183,1,114.04,13,0.0,1,United Kingdom
17235.0,Occasional / At Risk,25,2,357.46,21,15.08695652173913,1,United Kingdom
17236.0,Loyal Customers,13,6,787.58,83,3.5353535353535355,1,United Kingdom
17237.0,Hibernating,11,2,306.74,17,0.6470588235294118,1,United Kingdom
17238.0,Champions (VIP),3,17,3278.1,275,0.7055449330783938,1,United Kingdom
17239.0,Hibernating,313,1,295.0,12,0.0,1,United Kingdom
17242.0,Loyal Customers,108,2,915.04,28,2.057142857142857,1,United Kingdom
17243.0,Champions (VIP),1,26,5730.54,142,1.2474576271186442,1,United Kingdom
17244.0,Hibernating,53,1,532.53,24,0.0,1,United Kingdom
17245.0,Lost / Low Value,205,1,171.45,9,0.0,1,United Kingdom
17247.0,Hibernating,15,1,205.99,47,0.0,1,United Kingdom
17248.0,Hibernating,120,1,277.85,67,0.0,1,United Kingdom
17250.0,Loyal Customers,4,2,282.62,51,5.0588235294117645,1,United Kingdom
17251.0,Hibernating,363,1,244.33,35,0.0,1,United Kingdom
17252.0,Hibernating,117,2,294.31,80,0.8860759493670886,1,United Kingdom
17253.0,Hibernating,18,1,113.01,13,0.0,1,United Kingdom
17254.0,Loyal Customers,5,2,235.04,98,0.10185185185185185,1,United Kingdom
17255.0,Loyal Customers,41,2,253.45,65,3.753623188405797,1,United Kingdom
17256.0,Occasional / At Risk,107,2,150.29999999999998,12,14.642857142857142,1,United Kingdom
17259.0,Loyal Customers,148,2,485.33,98,2.018348623853211,1,United Kingdom
17262.0,Occasional / At Risk,52,3,391.81,7,52.333333333333336,1,United Kingdom
17263.0,Lost / Low Value,208,1,63.440000000000005,23,0.0,1,United Kingdom
17265.0,Hibernating,139,2,497.21,100,0.3652173913043478,1,United Kingdom
17266.0,Loyal Customers,2,3,226.03,54,2.196969696969697,1,United Kingdom
17267.0,Hibernating,127,2,209.35,31,0.0,1,United Kingdom
17268.0,Lost / Low Value,150,1,35.0,2,0.0,1,United Kingdom
17272.0,Loyal Customers,46,3,1868.67,65,2.1176470588235294,1,United Kingdom
17274.0,Hibernating,35,1,81.25999999999999,23,0.0,1,United Kingdom
17277.0,Loyal Customers,228,2,958.0500000000001,63,1.484375,1,United Kingdom
17278.0,Hibernating,241,1,206.09,14,0.0,1,United Kingdom
17279.0,Lost / Low Value,58,1,25.43,5,0.0,1,United Kingdom
17282.0,Hibernating,174,2,355.25,69,1.8,1,United Kingdom
17284.0,Loyal Customers,60,6,1586.08,224,0.968421052631579,1,United Kingdom
17286.0,Hibernating,22,1,142.87,43,0.0,1,United Kingdom
17287.0,Loyal Customers,26,7,694.46,76,3.295238095238095,1,United Kingdom
17288.0,Loyal Customers,9,6,797.35,102,3.06140350877193,1,United Kingdom
17289.0,Loyal Customers,32,3,877.57,81,1.5204081632653061,1,United Kingdom
17290.0,Loyal Customers,4,2,410.49,83,0.1511627906976744,1,United Kingdom
17293.0,Champions (VIP),8,8,1387.14,86,2.9173553719008263,1,United Kingdom
17295.0,Loyal Customers,29,3,400.12,46,0.6206896551724138,1,United Kingdom
17297.0,Hibernating,17,1,91.83,45,0.0,1,United Kingdom
17298.0,Hibernating,101,2,270.68,23,1.0454545454545454,1,United Kingdom
17299.0,Loyal Customers,12,4,532.25,46,3.24,1,United Kingdom
17301.0,Hibernating,21,1,152.84,58,0.0,1,United Kingdom
17302.0,Loyal Customers,15,5,1044.48,64,3.9324324324324325,1,United Kingdom
17303.0,Hibernating,361,1,192.24,47,0.0,1,United Kingdom
17306.0,Occasional / At Risk,11,3,109.92,2,30.5,1,United Kingdom
17309.0,Lost / Low Value,95,1,82.75,11,0.0,1,United Kingdom
17311.0,Occasional / At Risk,78,2,727.84,39,6.2631578947368425,1,United Kingdom
17312.0,Lost / Low Value,155,2,96.35000000000001,9,0.4444444444444444,1,United Kingdom
17313.0,Lost / Low Value,31,1,210.60000000000002,4,0.0,1,United Kingdom
17314.0,Champions (VIP),25,8,2036.24,109,2.5043478260869567,1,United Kingdom
17315.0,Champions (VIP),2,36,4194.61,234,0.8476190476190476,1,United Kingdom
17320.0,Loyal Customers,100,3,815.88,42,5.469387755102041,1,United Kingdom
17321.0,Hibernating,68,1,411.74,84,0.0,1,United Kingdom
17323.0,Loyal Customers,15,7,903.12,124,1.4352331606217616,1,United Kingdom
17324.0,Occasional / At Risk,18,4,414.84000000000003,33,9.18421052631579,1,United Kingdom
17325.0,Lost / Low Value,280,1,96.8,6,0.0,1,United Kingdom
17329.0,Occasional / At Risk,14,2,466.56,24,11.148148148148149,1,United Kingdom
17330.0,Occasional / At Risk,23,2,273.9,3,15.0,1,United Kingdom
17333.0,Hibernating,86,1,479.13,27,0.0,1,United Kingdom
17334.0,Lost / Low Value,302,2,215.82,9,0.75,1,United Kingdom
17337.0,Loyal Customers,151,4,1625.41,392,0.32581967213114754,1,United Kingdom
17338.0,Champions (VIP),17,8,5788.77,368,0.5043988269794721,1,United Kingdom
17339.0,Occasional / At Risk,94,2,199.20000000000002,7,45.166666666666664,1,United Kingdom
17340.0,Champions (VIP),30,11,8982.7,194,0.9853801169590644,1,United Kingdom
17341.0,Loyal Customers,157,3,516.3000000000001,139,1.4189189189189189,1,United Kingdom
17343.0,Hibernating,355,1,168.74,15,0.0,1,United Kingdom
17344.0,Hibernating,46,1,132.62,30,0.0,1,United Kingdom
17345.0,Loyal Customers,15,4,375.74,62,2.445945945945946,1,United Kingdom
17346.0,Champions (VIP),4,15,2230.29,275,0.8185840707964602,1,United Kingdom
17348.0,Loyal Customers,15,5,987.76,168,1.4221105527638191,1,United Kingdom
17349.0,Lost / Low Value,179,1,35.05,5,0.0,1,United Kingdom
17350.0,Loyal Customers,8,4,952.0,61,0.6825396825396826,1,United Kingdom
17351.0,Occasional / At Risk,36,3,253.5,12,19.75,1,United Kingdom
17354.0,Lost / Low Value,51,1,56.690000000000005,4,0.0,1,United Kingdom
17356.0,Hibernating,312,1,178.22,19,0.0,1,United Kingdom
17357.0,Hibernating,24,2,331.04,36,0.0,1,United Kingdom
17358.0,Hibernating,303,2,342.36,53,0.9454545454545454,1,United Kingdom
17359.0,Lost / Low Value,11,1,56.15,11,0.0,1,United Kingdom
17360.0,Loyal Customers,17,3,486.79,106,1.4396551724137931,1,United Kingdom
17361.0,Occasional / At Risk,49,3,430.85,21,10.521739130434783,1,United Kingdom
17362.0,Hibernating,239,2,276.28,29,2.121212121212121,1,United Kingdom
17364.0,Champions (VIP),1,11,3641.2400000000002,265,0.9220055710306406,1,United Kingdom
